log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
287,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 845 seconds. Ignoring.",partial,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 978 seconds. Ignoring.",0.9829,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",0.8936,"<*>://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds. Ignoring.",0.8792,95.58,340
288,ARPT: 764361.057441: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:9cb8:f7f2:7c03:f956,exact,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,0.9902,ARPT: <*> wl0: MDNS: IPV6 Addr: fe<*>,0.9465,ARPT: <*> wl0: MDNS: IPV4 Addr: <*>,0.8987,96.26,340
289,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9959 seconds. Ignoring.",partial,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 978 seconds. Ignoring.",0.982,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",0.9063,"<*>://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds. Ignoring.",0.8895,95.63,340
290,AirPort: Link Up on awdl0,exact,AirPort: Link Up on awdl0,1.0,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,0.8787,AirPort: Link Up on en0,0.8013,95.0,340
291,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10028 seconds. Ignoring.",partial,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 978 seconds. Ignoring.",0.98,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",0.8873,"<*>://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds. Ignoring.",0.8744,103.56,340
292,"ARPT: 764427.640542: wl0: setup_keepalive: Seq: 204730741, Ack: 2772623181, Win size: 4096",exact,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>,0.9904,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: <*>,0.8349,ARPT: <*> wl0: setup_keepalive: Local IP: <*>,0.8304,107.68,340
293,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,exact,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,0.997,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,0.6448,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,0.6255,110.3,340
294,"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49",exact,RTC: Maintenance <*> sleep <*>,0.9949,Wake reason: RTC (Alarm),0.5695,wake time set <*> s,0.4998,99.01,340
295,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9219 seconds. Ignoring.",partial,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 978 seconds. Ignoring.",0.9856,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",0.9075,"<*>://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds. Ignoring.",0.8868,99.93,340
296,RTC: PowerByCalendarDate setting ignored,exact,RTC: PowerByCalendarDate setting ignored,1.0,RTC: Maintenance <*> sleep <*>,0.4591,"ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",0.4314,95.29,340
297,############################## _getSysMsgList,exact,############################## _getSysMsgList,1.0,<*> ksfetch[32776/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,0.2928,USBMSC Identifier (non-unique): <*> 3,0.2576,95.71,340
298,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,exact,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = 0,0.9969,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,0.4202,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),0.4127,95.85,340
299,en0: channel changed to 1,exact,en0: channel changed to 1,1.0,en0: channel changed to <*>,0.9008,en0: channel changed to 6,0.8919,104.95,340
300,Unrecognized XSSimpleTypeDefinition: OneOff,new,Unrecognized XSSimpleTypeDefinition: OneOff,1.0,,0.0,,0.0,102.62,341
301,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,new,DB Path: /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,1.0,,0.0,,0.0,96.47,342
302,Could not get event name for stream/token: <*>/4505: 132: Request for stale data,new,Could not get event name for stream/token: <*>/4505: 132: Request for stale data,1.0,,0.0,,0.0,96.99,343
303,2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,exact,<*> ksfetch[32776/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,0.991,<*> ksfetch[34604/0x7fff79824000] [lvl=2] main() ksfetch done fetching.,0.7216,<*> ksfetch[32435/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: https://<*>/service/update2?cup2hreq=53f725cf03f511fab16f19e789ce64aa1eed72395fc246e9f1100748325002f4&cup2key=7:1132320327 }) to folder:/tmp/KSOutOfProcessFetcher.YH2CjY1tnx/download,0.5642,99.16,343
304,2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=<*> version=<*> xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://<*>/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,partial,<*> GoogleSoftwareUpdateAgent[33847/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x10053b310 productID=<*> version=<*> xc=<KSPathExistenceChecker:0x10053ac30 path=/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle> url=https://<*>/service/update2 creationDate=2017-02-18 <*> ticketVersion=1 > )} Using server: <KSOmahaServer:0x100248090 engine=<KSUpdateEngine:0x1007249c0> >,0.8457,"<*> GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""<*>"" using engine <KSUpdateEngine:0x100313e70 ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x1003176d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/<*>"" locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",0.7886,"<*> GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:0x10062de70 ticketStore=<KSPersistentTicketStore:0x1005206e0 store=<KSKeyedPersistentStore:0x1005282c0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100510480 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/<*>"" locked=NO > >> processor=<KSActionProcessor:0x10062e060 delegate=<KSUpdateEngine:0x10062de70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x10062d2d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",0.7849,115.32,343
305,Location icon should now be in state 'Inactive',exact,Location icon should now be in state 'Inactive',1.0,Location icon should now be in state 'Active',0.9243,Error returned from iconservicesagent: (null),0.4138,104.07,343
306,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,exact,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,1.0,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:143@0 failed: [50] Network is down,0.4827,"arp_client_transmit(en0) failed, Network is down (50)",0.4595,96.44,343
307,"NETWORK: requery, 0, 0, 0, 0, 294, items, fQueryRetries, 0, fLastRetryTimestamp, 521144227.4",exact,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, 0, fLastRetryTimestamp, <*>",0.9958,"NETWORK: no response from server, reachability, 2, queryRetries, <*>",0.5481,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0.401,96.92,343
308,Error in CoreDragRemoveTrackingHandler: -1856,partial,Error in CoreDragRemoveReceiveHandler: -1856,0.9219,CCFile::copyFile fileName is <*> source path<*> dest path<*>,0.4313,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,0.4108,95.96,343
309,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",exact,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",1.0,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",0.4209,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo<*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo<*> NSErrorFailingURLKey<*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey<*> NSErrorFailingURLKey<*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",0.4104,100.8,343
310,[11:48:06.869] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,exact,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,0.9993,<*> itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,0.5819,<*> itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,0.5277,99.39,343
311,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",exact,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",1.0,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",0.4209,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo<*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo<*> NSErrorFailingURLKey<*> _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey<*> NSErrorFailingURLKey<*> _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",0.4104,100.27,343
312,Location icon should now be in state 'Active',exact,Location icon should now be in state 'Active',1.0,Location icon should now be in state 'Inactive',0.9243,Error returned from iconservicesagent: (null),0.4088,104.01,343
313,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",exact,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: com.apple.SystemUIServer.agent<*>",1.0,Service exited with abnormal code: 1,0.5965,ARPT: <*> wl0: setup_keepalive: Local IP: <*>,0.446,95.97,343
314,Location icon should now be in state 'Active',exact,Location icon should now be in state 'Active',1.0,Location icon should now be in state 'Inactive',0.9243,Error returned from iconservicesagent: (null),0.4088,95.68,343
315,"ARPT: 770226.223664: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,",partial,"ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",0.9798,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,0.609,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0.5569,96.29,343
316,Session 101800 destroyed,fuzzy,Session <*> created,0.7209,"hibernate_teardown: wired_pages <*> free_pages <*> active_pages <*> inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112",0.4116,hibernate_teardown completed - discarded <*>,0.4111,95.63,343
317,Error returned from iconservicesagent: (null),exact,Error returned from iconservicesagent: (null),1.0,Service exited with abnormal code: 1,0.4885,Location icon should now be in state 'Inactive',0.4138,96.76,343
318,Error returned from iconservicesagent: (null),exact,Error returned from iconservicesagent: (null),1.0,Service exited with abnormal code: 1,0.4885,Location icon should now be in state 'Inactive',0.4138,96.57,343
319,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,exact,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,1.0,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:143@0 failed: [50] Network is down,0.4827,"arp_client_transmit(en0) failed, Network is down (50)",0.4595,104.38,343
320,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995070be80>.,exact,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,0.9991,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,0.4661,Error returned from iconservicesagent: (null),0.3811,101.5,343
321,Error returned from iconservicesagent: (null),exact,Error returned from iconservicesagent: (null),1.0,Service exited with abnormal code: 1,0.4885,Location icon should now be in state 'Inactive',0.4138,114.68,343
322,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995060a270>.,exact,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,0.9993,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,0.471,<IMMacNotificationCenterManager: 0x7ff1b2d17980>: NC Disabled: NO,0.3841,112.49,343
323,AppleCamIn::systemWakeCall - messageType = 0xE0000340,exact,AppleCamIn::systemWakeCall - messageType = <*>,0.9998,AppleCamIn::handleWakeEvent_gated,0.711,AppleCamIn::wakeEventHandlerThread,0.6906,112.22,343
324,TBT W (2): 0x0040 [x],exact,TBT W (2): <*> [x],1.0,ARPT: <*> framerdy <*> bmccmd <*> framecnt <*>,0.3888,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>,0.387,96.17,343
325,AppleCamIn::handleWakeEvent_gated,exact,AppleCamIn::handleWakeEvent_gated,1.0,AppleCamIn::wakeEventHandlerThread,0.7262,AppleCamIn::systemWakeCall - messageType = <*>,0.7096,99.09,343
326,-[SOAPParser:0x7f84bad89660 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),exact,-[SOAPParser:0x7fc7025b2810 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),0.9973,-[SOAPParser:0x7f82b1f24e50 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),0.9969,Unrecognized XSSimpleTypeDefinition: OneOff,0.4017,97.22,343
327,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: NC Disabled: NO,exact,<IMMacNotificationCenterManager: 0x7ff1b2d17980>: NC Disabled: NO,0.9927,"<IMMacNotificationCenterManager: <*> Updating enabled: <*> (Topics: ( <*> ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"" ))",0.7671,<IMMacNotificationCenterManager: <*> DND Enabled: <*>,0.7383,95.77,343
328,in6_unlink_ifa: IPv6 address 0x77c911453a6dbcdb has no prefix,partial,in6_unlink_ifa: IPv6 address <*> has no prefix,0.9712,ARPT: <*> wl0: MDNS: IPV6 Addr: fe<*>,0.5313,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,0.5163,99.77,343
329,ARPT: 770518.944345: framerdy 0x0 bmccmd 3 framecnt 1024,partial,ARPT: <*> framerdy <*> bmccmd <*> framecnt <*>,0.9751,ARPT: <*> framerdy <*> bmccmd 3 framecnt <*>,0.9423,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN<*>,0.5736,95.21,343
330,Received Capture Event,exact,Received Capture Event,1.0,CCFile::captureLog Received Capture notice id: <*> reason = AuthFail:sts:5_rsn:0,0.5143,CCFile::captureLog Received Capture notice id: <*> reason = RoamFail:sts:1_rsn:1,0.4903,97.7,343
331,"CCFile::copyFile fileName is [2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_12,24,29.298901]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng",partial,CCFile::copyFile fileName is <*> source path<*> dest path<*>,0.879,doSaveChannels@286: Will write to: <*> - AuthFail:sts:5_rsn:0.xml,0.6706,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957] - AssocFail:sts:5_rsn:0.xml",0.6452,108.77,343
332,ARPT: 770597.394609: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,exact,ARPT: <*> AQM agg params <*> maxlen hi/lo <*> minlen <*> adjlen <*>,0.9914,ARPT: <*> AQM agg results <*> len hi/lo: <*> BAbitmap(0-3) 0 0 0 0,0.7688,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>,0.5738,96.17,343
333,CCFile::captureLog,exact,CCFile::captureLog,1.0,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0.8574,CCFile::captureLog Received Capture notice id: <*> reason = AuthFail:sts:5_rsn:0,0.7923,95.81,343
334,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt, Current File [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt",partial,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,0.9211,CCFile::captureLog,0.7409,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0.7197,98.14,343
335,CCFile::captureLogRun() Exiting CCFile::captureLogRun,exact,CCFile::captureLogRun() Exiting CCFile::captureLogRun,1.0,CCFile::captureLog,0.8574,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,0.7898,94.95,343
336,CCFile::captureLog,exact,CCFile::captureLog,1.0,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0.8574,CCFile::captureLog Received Capture notice id: <*> reason = AuthFail:sts:5_rsn:0,0.7923,98.76,343
337,ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],partial,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN<*>,0.9806,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],0.9284,ARPT: <*> AirPort_Brcm43xx::syncPowerState: WWEN[enabled],0.9167,99.88,343
338,TBT W (2): 0x0040 [x],exact,TBT W (2): <*> [x],1.0,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: <*>,0.387,ARPT: <*> framerdy <*> bmccmd <*> framecnt <*>,0.3836,95.38,343
339,ARPT: 770605.092581: ARPT: Wake Reason: Wake on Scan offload,partial,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload,0.989,ARPT: <*> ARPT: Wake Reason: Wake on TCP Timeout,0.7497,Wake reason: ARPT (Network),0.6824,95.98,343
340,AppleCamIn::handleWakeEvent_gated,exact,AppleCamIn::handleWakeEvent_gated,1.0,AppleCamIn::wakeEventHandlerThread,0.7262,AppleCamIn::systemWakeCall - messageType = <*>,0.7096,95.38,343
341,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,exact,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,0.9996,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0.8906,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,0.789,95.07,343
342,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,exact,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,1.0,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,0.7917,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0.7902,99.19,343
343,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,exact,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,1.0,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0.5591,CCXPCService::setStreamEventHandler Registered for notification callback.,0.4331,95.03,343
344,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",exact,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957] - AssocFail:sts:5_rsn:0.xml",0.9941,doSaveChannels@286: Will write to: <*> - AuthFail:sts:5_rsn:0.xml,0.9288,CCFile::copyFile fileName is <*> source path<*> dest path<*>,0.6899,97.32,343
345,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt, Current File [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt",partial,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,0.9423,CCFile::captureLog,0.7475,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0.729,97.93,343
346,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,exact,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,1.0,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,0.5591,CCXPCService::setStreamEventHandler Registered for notification callback.,0.4331,114.09,343
347,"CCFile::captureLog Received Capture notice id: 1499459904.126805, reason = AuthFail:sts:5_rsn:0",exact,CCFile::captureLog Received Capture notice id: <*> reason = AuthFail:sts:5_rsn:0,0.9987,CCFile::captureLog Received Capture notice id: <*> reason = RoamFail:sts:1_rsn:1,0.9087,CCFile::captureLog,0.7804,114.5,343
348,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml, Current File [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml",partial,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,0.9498,CCFile::captureLogRun() Exiting CCFile::captureLogRun,0.7838,CCFile::captureLog,0.7513,102.8,343
349,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 <*>:80,partial,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 <*> <*>:80,0.8124,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.<*> tc<*> <*>:80,0.7922,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc<*> <*>,0.6477,109.76,343
350,<*>(38132) deny network-outbound /private/var/run/mDNSResponder,partial,<*>(36461) deny network-outbound /private/var/run/mDNSResponder,0.9828,<*>(36332) deny network-outbound /private/var/run/mDNSResponder,0.9827,<*>(33562) deny network-outbound /private/var/run/mDNSResponder,0.9822,105.15,343
351,Bluetooth -- LE is supported - Disable LE meta event,exact,Bluetooth -- LE is supported - Disable LE meta event,1.0,[BluetoothHIDDeviceController] <*>,0.5072,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>,0.4377,104.31,343
