log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
260,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9708,Running task <*> in stage <*> (TID <*>,0.6746,Got assigned task 273,0.4821,15.17,33
261,Got assigned task 1286,partial,Got assigned task <*>,0.9388,Got assigned task 590,0.7888,Got assigned task 273,0.7827,14.3,33
262,Running task 6.0 in stage 28.0 (TID 1286),partial,Running task <*> in stage <*> (TID <*>,0.9069,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.627,Got assigned task <*>,0.4534,14.75,33
263,Got assigned task 1287,partial,Got assigned task <*>,0.9304,Got assigned task 590,0.776,Got assigned task 273,0.7742,14.38,33
264,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9726,Running task <*> in stage <*> (TID <*>,0.6642,Got assigned task 273,0.4776,14.59,33
265,Running task 7.0 in stage 28.0 (TID 1287),partial,Running task <*> in stage <*> (TID <*>,0.8923,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6156,Got assigned task <*>,0.449,14.2,33
266,Got assigned task 1288,partial,Got assigned task <*>,0.917,Got assigned task 590,0.7742,Got assigned task 273,0.7629,14.26,33
267,Running task 8.0 in stage 28.0 (TID 1288),partial,Running task <*> in stage <*> (TID <*>,0.8686,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.5987,Got assigned task <*>,0.4239,14.6,33
268,Found block rdd_42_5 locally,partial,Found block rdd_<*> locally,0.9737,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6331,"Partition rdd_<*> not found, computing it",0.5913,14.42,33
269,Found block rdd_42_6 locally,partial,Found block rdd_<*> locally,0.9786,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6315,"Partition rdd_<*> not found, computing it",0.5974,14.5,33
270,Got assigned task 1289,partial,Got assigned task <*>,0.9414,Got assigned task 590,0.7857,Got assigned task 360,0.7608,14.64,33
271,Running task 9.0 in stage 28.0 (TID 1289),partial,Running task <*> in stage <*> (TID <*>,0.9011,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6117,Got assigned task <*>,0.4606,15.31,33
272,Found block rdd_42_7 locally,partial,Found block rdd_<*> locally,0.9733,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6324,"Partition rdd_<*> not found, computing it",0.5946,14.55,33
273,Found block rdd_42_8 locally,partial,Found block rdd_<*> locally,0.971,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6363,"Partition rdd_<*> not found, computing it",0.5918,14.57,33
274,Found block rdd_42_9 locally,partial,Found block rdd_<*> locally,0.9735,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6243,"Partition rdd_<*> not found, computing it",0.5813,14.71,33
275,"Times: total = 38, boot = 23, init = 15, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9804,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3911,Reading broadcast variable <*> took <*> ms,0.2591,15.02,33
276,"Times: total = 40, boot = 16, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9745,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3877,Reading broadcast variable <*> took <*> ms,0.2707,14.91,33
277,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9546,Running task <*> in stage <*> (TID <*>,0.635,Got assigned task 273,0.4745,15.19,33
278,"Times: total = 42, boot = 13, init = 28, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.973,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3942,Got assigned task 273,0.2682,14.27,33
279,Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9577,Running task <*> in stage <*> (TID <*>,0.6472,Got assigned task <*>,0.4668,14.42,33
280,"Times: total = 39, boot = 23, init = 16, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9841,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4036,Reading broadcast variable <*> took <*> ms,0.2825,14.65,33
281,"Times: total = 42, boot = 13, init = 29, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9751,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4214,Got assigned task 273,0.2801,14.63,33
282,Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9546,Running task <*> in stage <*> (TID <*>,0.6365,Got assigned task 273,0.4772,14.98,33
283,Got assigned task 1290,partial,Got assigned task <*>,0.9515,Got assigned task 590,0.805,Got assigned task 360,0.7759,14.25,33
284,Running task 10.0 in stage 28.0 (TID 1290),partial,Running task <*> in stage <*> (TID <*>,0.9402,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6329,Got assigned task <*>,0.4728,14.64,33
285,Got assigned task 1291,partial,Got assigned task <*>,0.9425,Got assigned task 590,0.7789,Got assigned task 360,0.7635,14.52,33
286,Running task 11.0 in stage 28.0 (TID 1291),partial,Running task <*> in stage <*> (TID <*>,0.9429,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.641,Got assigned task <*>,0.5271,14.67,33
287,Got assigned task 1292,partial,Got assigned task <*>,0.936,Got assigned task 273,0.7699,Got assigned task 360,0.7619,14.49,33
288,Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9532,Running task <*> in stage <*> (TID <*>,0.6421,Got assigned task 273,0.4585,15.37,33
289,Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9363,Running task <*> in stage <*> (TID <*>,0.6298,Got assigned task 273,0.4618,15.12,33
290,Running task 12.0 in stage 28.0 (TID 1292),partial,Running task <*> in stage <*> (TID <*>,0.927,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6396,Got assigned task <*>,0.5172,14.22,33
291,Found block rdd_42_10 locally,partial,Found block rdd_<*> locally,0.9796,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6386,"Partition rdd_<*> not found, computing it",0.5938,14.07,33
292,Got assigned task 1293,partial,Got assigned task <*>,0.9382,Got assigned task 273,0.7705,Got assigned task 360,0.7685,13.96,33
293,Running task 13.0 in stage 28.0 (TID 1293),partial,Running task <*> in stage <*> (TID <*>,0.9252,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6396,Got assigned task <*>,0.5139,14.54,33
294,Found block rdd_42_11 locally,partial,Found block rdd_<*> locally,0.9783,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6323,"Partition rdd_<*> not found, computing it",0.5948,14.37,33
295,Got assigned task 1294,partial,Got assigned task <*>,0.9481,Got assigned task 590,0.777,Got assigned task 360,0.776,14.17,33
296,Running task 14.0 in stage 28.0 (TID 1294),partial,Running task <*> in stage <*> (TID <*>,0.9157,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6396,Got assigned task <*>,0.499,14.68,33
297,Found block rdd_42_12 locally,partial,Found block rdd_<*> locally,0.9796,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6358,"Partition rdd_<*> not found, computing it",0.5936,14.6,33
298,Found block rdd_42_13 locally,partial,Found block rdd_<*> locally,0.9835,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6274,"Partition rdd_<*> not found, computing it",0.5898,14.67,33
299,Found block rdd_42_14 locally,partial,Found block rdd_<*> locally,0.9812,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6285,"Partition rdd_<*> not found, computing it",0.5912,14.45,33
300,"Times: total = 40, boot = 21, init = 19, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9788,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4027,Reading broadcast variable <*> took <*> ms,0.2652,14.85,33
301,"Times: total = 39, boot = 19, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9794,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4024,Reading broadcast variable <*> took <*> ms,0.2712,15.68,33
302,"Times: total = 41, boot = 17, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9815,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4031,Reading broadcast variable <*> took <*> ms,0.2764,15.76,33
303,Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9734,Running task <*> in stage <*> (TID <*>,0.6544,Got assigned task <*>,0.4589,16.64,33
304,Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9636,Running task <*> in stage <*> (TID <*>,0.617,Got assigned task <*>,0.4735,16.58,33
305,Got assigned task 1295,partial,Got assigned task <*>,0.9534,Got assigned task 590,0.7783,Got assigned task 360,0.7714,14.94,33
306,Running task 15.0 in stage 28.0 (TID 1295),partial,Running task <*> in stage <*> (TID <*>,0.8904,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6161,Got assigned task <*>,0.4823,14.49,33
307,Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9715,Running task <*> in stage <*> (TID <*>,0.6373,Got assigned task <*>,0.4776,15.23,33
308,Got assigned task 1296,partial,Got assigned task <*>,0.9458,Got assigned task 590,0.7856,Got assigned task 273,0.7809,14.45,33
309,Running task 16.0 in stage 28.0 (TID 1296),partial,Running task <*> in stage <*> (TID <*>,0.9241,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6352,Got assigned task <*>,0.465,14.67,33
310,"Times: total = 41, boot = 12, init = 28, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9793,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3828,Reading broadcast variable <*> took <*> ms,0.2542,14.82,33
311,"Times: total = 42, boot = 17, init = 24, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9721,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.389,Got assigned task 273,0.2646,15.33,33
312,Got assigned task 1297,partial,Got assigned task <*>,0.9384,Got assigned task 273,0.7728,Got assigned task 590,0.7719,14.8,33
313,Running task 17.0 in stage 28.0 (TID 1297),partial,Running task <*> in stage <*> (TID <*>,0.9028,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6333,Got assigned task <*>,0.5015,14.99,33
314,Found block rdd_42_15 locally,partial,Found block rdd_<*> locally,0.9775,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6265,"Partition rdd_<*> not found, computing it",0.5826,14.45,33
315,Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9683,Running task <*> in stage <*> (TID <*>,0.6241,Got assigned task 273,0.4792,14.56,33
316,Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9735,Running task <*> in stage <*> (TID <*>,0.6345,Got assigned task 273,0.4808,15.09,33
317,Found block rdd_42_17 locally,partial,Found block rdd_<*> locally,0.9799,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6308,"Partition rdd_<*> not found, computing it",0.5844,14.74,33
318,Got assigned task 1298,partial,Got assigned task <*>,0.9485,Got assigned task 590,0.7902,Got assigned task 360,0.7886,14.59,33
319,Found block rdd_42_16 locally,partial,Found block rdd_<*> locally,0.9781,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.649,"Partition rdd_<*> not found, computing it",0.5912,14.52,33
320,Running task 18.0 in stage 28.0 (TID 1298),partial,Running task <*> in stage <*> (TID <*>,0.9227,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6307,Got assigned task <*>,0.4845,14.77,33
321,Got assigned task 1299,partial,Got assigned task <*>,0.9346,Got assigned task 590,0.7743,Got assigned task 360,0.7544,14.32,33
322,Running task 19.0 in stage 28.0 (TID 1299),partial,Running task <*> in stage <*> (TID <*>,0.91,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6292,Got assigned task <*>,0.4798,15.17,33
323,Found block rdd_42_18 locally,partial,Found block rdd_<*> locally,0.9846,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6292,"Partition rdd_<*> not found, computing it",0.5947,14.49,33
324,Found block rdd_42_19 locally,partial,Found block rdd_<*> locally,0.9848,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.631,"Partition rdd_<*> not found, computing it",0.5945,14.54,33
325,"Times: total = 40, boot = 19, init = 21, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9796,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3995,Reading broadcast variable <*> took <*> ms,0.2645,15.19,33
326,"Times: total = 40, boot = 20, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9657,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3719,Reading broadcast variable <*> took <*> ms,0.2431,14.39,33
327,"Times: total = 39, boot = 15, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.98,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.392,Reading broadcast variable <*> took <*> ms,0.2725,14.38,33
328,Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9596,Running task <*> in stage <*> (TID <*>,0.6206,Got assigned task 273,0.4667,14.48,33
329,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9642,Running task <*> in stage <*> (TID <*>,0.6343,Got assigned task 273,0.4746,15.14,33
330,Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.961,Running task <*> in stage <*> (TID <*>,0.6083,Got assigned task 273,0.492,15.56,33
331,Got assigned task 1300,partial,Got assigned task <*>,0.8883,Got assigned task 590,0.7512,Got assigned task 360,0.7343,14.78,33
332,Running task 20.0 in stage 28.0 (TID 1300),partial,Running task <*> in stage <*> (TID <*>,0.9022,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.595,Got assigned task <*>,0.4505,14.78,33
333,"Times: total = 40, boot = 15, init = 25, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9774,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.378,Reading broadcast variable <*> took <*> ms,0.2492,14.86,33
334,Got assigned task 1301,partial,Got assigned task <*>,0.9202,Got assigned task 590,0.7517,Got assigned task 360,0.7434,14.27,33
335,"Times: total = 42, boot = 16, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9832,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3879,Got assigned task 273,0.259,14.88,33
336,Running task 21.0 in stage 28.0 (TID 1301),partial,Running task <*> in stage <*> (TID <*>,0.9249,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6458,Got assigned task <*>,0.4951,14.82,33
337,Got assigned task 1302,partial,Got assigned task <*>,0.9199,Got assigned task 360,0.7458,Got assigned task 590,0.7425,15.01,33
338,Running task 22.0 in stage 28.0 (TID 1302),partial,Running task <*> in stage <*> (TID <*>,0.9067,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6394,Got assigned task <*>,0.4585,14.69,33
339,Found block rdd_42_20 locally,partial,Found block rdd_<*> locally,0.9806,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6447,"Partition rdd_<*> not found, computing it",0.5913,14.85,33
340,Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9688,Running task <*> in stage <*> (TID <*>,0.6408,Got assigned task 273,0.4988,15.77,33
341,Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9664,Running task <*> in stage <*> (TID <*>,0.629,Got assigned task 273,0.4783,15.35,33
342,Got assigned task 1303,partial,Got assigned task <*>,0.9226,Got assigned task 360,0.7484,Got assigned task 590,0.7427,14.95,33
343,Found block rdd_42_21 locally,partial,Found block rdd_<*> locally,0.9854,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6392,"Partition rdd_<*> not found, computing it",0.5977,14.69,33
344,Running task 23.0 in stage 28.0 (TID 1303),partial,Running task <*> in stage <*> (TID <*>,0.9295,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6593,Got assigned task <*>,0.5159,14.91,33
345,Found block rdd_42_22 locally,partial,Found block rdd_<*> locally,0.9784,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6309,"Partition rdd_<*> not found, computing it",0.5814,14.51,33
346,Got assigned task 1304,partial,Got assigned task <*>,0.9245,Got assigned task 360,0.7501,Got assigned task 590,0.7449,14.46,33
347,Running task 24.0 in stage 28.0 (TID 1304),partial,Running task <*> in stage <*> (TID <*>,0.9241,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.637,Got assigned task <*>,0.4984,14.79,33
348,Found block rdd_42_24 locally,partial,Found block rdd_<*> locally,0.9853,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6254,"Partition rdd_<*> not found, computing it",0.5948,14.31,33
349,Found block rdd_42_23 locally,partial,Found block rdd_<*> locally,0.9836,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6248,"Partition rdd_<*> not found, computing it",0.5869,14.45,33
350,"Times: total = 42, boot = 22, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9823,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3947,Got assigned task 273,0.269,14.92,33
351,"Times: total = 38, boot = 18, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9741,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3913,Got assigned task 273,0.256,15.07,33
352,Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.965,Running task <*> in stage <*> (TID <*>,0.6435,Got assigned task 273,0.464,15.51,33
353,Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9734,Running task <*> in stage <*> (TID <*>,0.6061,Got assigned task 273,0.4872,15.54,33
354,"Times: total = 42, boot = 14, init = 28, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9729,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4094,Got assigned task 273,0.2766,14.93,33
355,Got assigned task 1305,partial,Got assigned task <*>,0.9412,Got assigned task 360,0.7587,Got assigned task 590,0.7585,14.54,33
356,Running task 25.0 in stage 28.0 (TID 1305),partial,Running task <*> in stage <*> (TID <*>,0.9136,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6395,Got assigned task <*>,0.5026,14.84,33
357,Got assigned task 1306,partial,Got assigned task <*>,0.9459,Got assigned task 590,0.7708,Got assigned task 360,0.7691,14.62,33
358,Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9626,Running task <*> in stage <*> (TID <*>,0.598,Got assigned task 273,0.4784,18.91,33
359,Running task 26.0 in stage 28.0 (TID 1306),partial,Running task <*> in stage <*> (TID <*>,0.9133,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6474,Got assigned task <*>,0.5081,19.23,33
360,"Times: total = 39, boot = 15, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9802,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.378,Reading broadcast variable <*> took <*> ms,0.2539,17.84,33
361,Found block rdd_42_25 locally,partial,Found block rdd_<*> locally,0.9832,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6319,"Partition rdd_<*> not found, computing it",0.5834,17.74,33
362,Got assigned task 1307,partial,Got assigned task <*>,0.9284,Got assigned task 360,0.7518,Got assigned task 590,0.7497,14.23,33
363,Running task 27.0 in stage 28.0 (TID 1307),partial,Running task <*> in stage <*> (TID <*>,0.9076,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.645,Got assigned task <*>,0.4939,14.3,33
364,Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9729,Running task <*> in stage <*> (TID <*>,0.6146,Got assigned task 273,0.4907,14.8,33
365,"Times: total = 43, boot = 15, init = 27, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9835,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3826,Reading broadcast variable <*> took <*> ms,0.2646,14.49,33
366,Found block rdd_42_26 locally,partial,Found block rdd_<*> locally,0.9853,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6249,"Partition rdd_<*> not found, computing it",0.5818,14.05,33
367,Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.974,Running task <*> in stage <*> (TID <*>,0.6095,Got assigned task 273,0.4873,14.57,33
368,Got assigned task 1308,partial,Got assigned task <*>,0.9412,Got assigned task 360,0.7746,Got assigned task 590,0.7677,13.73,33
369,Running task 28.0 in stage 28.0 (TID 1308),partial,Running task <*> in stage <*> (TID <*>,0.9042,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6407,Got assigned task <*>,0.4803,14.28,33
370,Found block rdd_42_27 locally,partial,Found block rdd_<*> locally,0.9844,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6264,"Partition rdd_<*> not found, computing it",0.5955,13.94,33
371,Got assigned task 1309,partial,Got assigned task <*>,0.9417,Got assigned task 590,0.7643,Got assigned task 360,0.7518,14.05,33
372,Running task 29.0 in stage 28.0 (TID 1309),partial,Running task <*> in stage <*> (TID <*>,0.8897,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6269,Got assigned task <*>,0.4821,14.47,33
373,Found block rdd_42_28 locally,partial,Found block rdd_<*> locally,0.979,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6254,"Partition rdd_<*> not found, computing it",0.5851,13.81,33
374,Found block rdd_42_29 locally,partial,Found block rdd_<*> locally,0.9749,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6251,"Partition rdd_<*> not found, computing it",0.5839,14.05,33
375,"Times: total = 41, boot = 17, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.976,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.384,Got assigned task 273,0.2593,14.41,33
376,"Times: total = 41, boot = 17, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9824,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4031,Reading broadcast variable <*> took <*> ms,0.2764,14.2,33
377,Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9686,Running task <*> in stage <*> (TID <*>,0.5941,Got assigned task 273,0.4787,14.57,33
378,Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.973,Running task <*> in stage <*> (TID <*>,0.6011,Got assigned task 273,0.4864,14.71,33
379,"Times: total = 40, boot = 27, init = 13, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9827,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3997,Reading broadcast variable <*> took <*> ms,0.2658,14.56,33
380,Got assigned task 1310,partial,Got assigned task <*>,0.9366,Got assigned task 590,0.7695,Got assigned task 360,0.7644,13.9,33
381,Running task 30.0 in stage 28.0 (TID 1310),partial,Running task <*> in stage <*> (TID <*>,0.9261,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6375,Got assigned task <*>,0.4593,14.16,33
382,Got assigned task 1311,partial,Got assigned task <*>,0.9309,Got assigned task 273,0.7646,Got assigned task 360,0.7552,13.93,33
383,Running task 31.0 in stage 28.0 (TID 1311),partial,Running task <*> in stage <*> (TID <*>,0.9192,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6501,Got assigned task <*>,0.5109,14.34,33
384,"Times: total = 40, boot = 26, init = 14, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9783,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.41,Running task <*> in stage <*> (TID <*>,0.2734,14.51,33
385,Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9662,Running task <*> in stage <*> (TID <*>,0.586,Got assigned task 273,0.4827,18.04,33
386,Found block rdd_42_30 locally,partial,Found block rdd_<*> locally,0.9824,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6343,"Partition rdd_<*> not found, computing it",0.5813,17.78,33
387,Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9625,Running task <*> in stage <*> (TID <*>,0.582,Got assigned task 273,0.4819,14.86,33
388,Got assigned task 1312,partial,Got assigned task <*>,0.9251,Got assigned task 273,0.784,Got assigned task 360,0.75,13.94,33
389,"Times: total = 42, boot = 16, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9837,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3883,Got assigned task 273,0.259,15.53,33
390,Running task 32.0 in stage 28.0 (TID 1312),partial,Running task <*> in stage <*> (TID <*>,0.9222,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6446,Got assigned task <*>,0.4847,14.75,33
391,Found block rdd_42_31 locally,partial,Found block rdd_<*> locally,0.9818,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6301,"Partition rdd_<*> not found, computing it",0.5898,14.7,33
392,Got assigned task 1313,partial,Got assigned task <*>,0.9278,Got assigned task 273,0.7824,Got assigned task 360,0.7545,14.16,33
393,Running task 33.0 in stage 28.0 (TID 1313),partial,Running task <*> in stage <*> (TID <*>,0.9216,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6586,Got assigned task <*>,0.5159,14.16,33
