log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
280,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9928,Session: <*> initialized by client SPP.,0.6559,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4217,22.91,50
281,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9837,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8107,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7501,24.59,50
282,Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9937,Session: <*> initialized by client SPP.,0.6585,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4311,22.69,50
283,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9884,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7876,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7157,24.67,50
284,Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.996,Session: <*> initialized by client SPP.,0.6682,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4335,22.91,50
285,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9908,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7939,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7219,24.78,50
286,Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9901,Session: <*> initialized by client SPP.,0.6654,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4319,23.01,50
287,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9941,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8125,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7424,24.75,50
288,Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9929,Session: <*> initialized by client SPP.,0.6628,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4281,23.0,50
289,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9776,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7421,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.722,24.53,50
290,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9909,Session: <*> initialized by client SPP.,0.6587,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4342,22.92,50
291,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.984,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7727,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7153,24.49,50
292,Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9943,Session: <*> initialized by client SPP.,0.6628,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4245,23.13,50
293,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9944,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8122,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7382,24.37,50
294,Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,partial,Session: <*> initialized by client WindowsUpdateAgent.,0.9897,Session: <*> initialized by client SPP.,0.6735,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.43,23.04,50
295,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.983,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7778,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7184,24.46,50
296,Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.99,Session: <*> initialized by client SPP.,0.6636,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4296,22.71,50
297,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9864,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7756,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7136,23.91,50
298,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9968,Session: <*> initialized by client SPP.,0.6727,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4355,22.77,50
299,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9939,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8157,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7444,24.67,50
300,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9945,Session: <*> initialized by client SPP.,0.6763,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.435,22.99,50
301,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9799,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.753,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7255,24.54,50
302,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,partial,Session: <*> initialized by client WindowsUpdateAgent.,0.9895,Session: <*> initialized by client SPP.,0.6674,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4292,24.72,50
303,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9926,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8004,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7317,25.19,50
304,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9937,Session: <*> initialized by client SPP.,0.6756,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4311,22.87,50
305,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9868,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7759,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7126,24.63,50
306,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,partial,Session: <*> initialized by client WindowsUpdateAgent.,0.9895,Session: <*> initialized by client SPP.,0.6582,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4273,23.1,50
307,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9741,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7541,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.6945,24.7,50
308,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9943,Session: <*> initialized by client SPP.,0.6715,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4381,22.88,50
309,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9938,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8011,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7219,24.88,50
310,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9922,Session: <*> initialized by client SPP.,0.6667,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4358,22.78,50
311,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9945,Session: <*> initialized by client SPP.,0.6755,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4325,22.35,50
312,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.991,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8133,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7496,24.1,50
313,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9932,Session: <*> initialized by client SPP.,0.6725,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4379,22.93,50
314,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9918,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7935,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7241,24.51,50
315,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9942,Session: <*> initialized by client SPP.,0.6678,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4271,22.77,50
316,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9957,Session: <*> initialized by client SPP.,0.6699,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4277,22.83,50
317,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9859,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7826,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7303,24.65,50
318,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9931,Session: <*> initialized by client SPP.,0.6805,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4322,22.87,50
319,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Microsoft<*> ApplicableState: 112, CurrentState:112",0.9629,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.6589,"Read out cached package applicability for package: Microsoft<*> ApplicableState: 112, CurrentState:0",0.6024,25.45,50
320,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.996,Session: <*> initialized by client SPP.,0.6772,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4279,22.91,50
321,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9909,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7866,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7306,24.48,50
322,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9919,Session: <*> initialized by client SPP.,0.6588,Loaded Servicing Stack <*> with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,0.4193,23.13,50
323,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9934,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.79,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7404,24.64,50
324,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.995,Session: <*> initialized by client SPP.,0.6673,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4166,23.0,50
325,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.986,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7848,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7422,24.76,50
326,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9974,Session: <*> initialized by client SPP.,0.6749,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4232,22.89,50
327,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9961,Session: <*> initialized by client SPP.,0.6791,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4285,22.48,50
328,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9944,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7909,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7319,24.68,50
329,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9956,Session: <*> initialized by client SPP.,0.6768,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4353,22.86,50
330,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9948,Session: <*> initialized by client SPP.,0.6834,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4305,22.49,50
331,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9955,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.806,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7258,24.63,50
332,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9956,Session: <*> initialized by client SPP.,0.6762,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4324,22.9,50
333,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9934,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7999,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7287,24.57,50
334,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9945,Session: <*> initialized by client SPP.,0.6853,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4272,22.99,50
335,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9922,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7844,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7453,24.49,50
336,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9955,Session: <*> initialized by client SPP.,0.6705,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4325,23.03,50
337,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9884,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7731,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7185,24.79,50
338,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9972,Session: <*> initialized by client SPP.,0.6758,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4204,23.01,50
339,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9854,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7736,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7083,24.73,50
340,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9965,Session: <*> initialized by client SPP.,0.6813,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4322,22.98,50
341,"Read out cached package applicability for package: Package_for_KB2807986~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9931,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7933,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7423,24.79,50
342,Session: 30546354_3215406091 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9972,Session: <*> initialized by client SPP.,0.6821,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4282,23.49,50
343,"Read out cached package applicability for package: Package_for_KB3135983~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",exact,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9946,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.8115,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7341,24.64,50
344,Session: 30546354_3215566100 initialized by client WindowsUpdateAgent.,exact,Session: <*> initialized by client WindowsUpdateAgent.,0.9962,Session: <*> initialized by client SPP.,0.6684,<*> WcpInitialize (wcp.dll version 0.0.0.6) called (stack <*>,0.4385,23.1,50
345,"Read out cached package applicability for package: Package_for_KB2667402~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",partial,"Read out cached package applicability for package: Package_for_KB<*> ApplicableState: 112, CurrentState:112",0.9805,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0.7797,"Read out cached package applicability for package: Microsoft-Windows-PlatformUpdate-Win7-SRV08R2-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16492, ApplicableState: 112, CurrentState:112",0.7318,24.57,50
