log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
260,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9747,Running task <*> in stage <*> (TID <*>,0.6866,Got assigned task 273,0.4821,31.09,33
261,Got assigned task 1286,partial,Got assigned task <*>,0.933,Got assigned task 590,0.7888,Got assigned task 273,0.7827,24.58,33
262,Running task 6.0 in stage 28.0 (TID 1286),partial,Running task <*> in stage <*> (TID <*>,0.9136,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6257,Got assigned task <*>,0.4543,77.42,33
263,Got assigned task 1287,partial,Got assigned task <*>,0.9235,Got assigned task 590,0.776,Got assigned task 273,0.7742,26.97,33
264,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9775,Running task <*> in stage <*> (TID <*>,0.6765,Got assigned task 273,0.4776,28.68,33
265,Running task 7.0 in stage 28.0 (TID 1287),partial,Running task <*> in stage <*> (TID <*>,0.9085,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6196,Got assigned task <*>,0.4502,25.04,33
266,Got assigned task 1288,partial,Got assigned task <*>,0.9134,Got assigned task 590,0.7742,Got assigned task 273,0.7629,24.85,33
267,Running task 8.0 in stage 28.0 (TID 1288),partial,Running task <*> in stage <*> (TID <*>,0.8777,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.5997,Got assigned task <*>,0.4293,24.76,33
268,Found block rdd_42_5 locally,partial,Found block rdd_<*> locally,0.9791,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.635,"Partition rdd_<*> not found, computing it",0.592,33.55,33
269,Found block rdd_42_6 locally,partial,Found block rdd_<*> locally,0.9808,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6327,"Partition rdd_<*> not found, computing it",0.5977,24.8,33
270,Got assigned task 1289,partial,Got assigned task <*>,0.9324,Got assigned task 590,0.7857,Got assigned task 360,0.7608,100.79,33
271,Running task 9.0 in stage 28.0 (TID 1289),partial,Running task <*> in stage <*> (TID <*>,0.9077,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6106,Got assigned task <*>,0.459,38.31,33
272,Found block rdd_42_7 locally,partial,Found block rdd_<*> locally,0.9784,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6346,"Partition rdd_<*> not found, computing it",0.5954,35.22,33
273,Found block rdd_42_8 locally,partial,Found block rdd_<*> locally,0.9758,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.638,"Partition rdd_<*> not found, computing it",0.5926,18.99,33
274,Found block rdd_42_9 locally,partial,Found block rdd_<*> locally,0.977,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.626,"Partition rdd_<*> not found, computing it",0.5821,98.73,33
275,"Times: total = 38, boot = 23, init = 15, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9814,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3904,Reading broadcast variable <*> took <*> ms,0.2601,22.99,33
276,"Times: total = 40, boot = 16, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.976,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3873,Reading broadcast variable <*> took <*> ms,0.2722,20.91,33
277,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9594,Running task <*> in stage <*> (TID <*>,0.6463,Got assigned task 273,0.4745,30.74,33
278,"Times: total = 42, boot = 13, init = 28, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9759,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3959,Got assigned task 273,0.2682,24.98,33
279,Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9615,Running task <*> in stage <*> (TID <*>,0.6584,Got assigned task 273,0.4656,24.77,33
280,"Times: total = 39, boot = 23, init = 16, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9847,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4032,Reading broadcast variable <*> took <*> ms,0.284,24.78,33
281,"Times: total = 42, boot = 13, init = 29, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9765,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.424,Running task <*> in stage <*> (TID <*>,0.2928,33.52,33
282,Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.962,Running task <*> in stage <*> (TID <*>,0.653,Got assigned task 273,0.4772,33.12,33
283,Got assigned task 1290,partial,Got assigned task <*>,0.9388,Got assigned task 590,0.805,Got assigned task 360,0.7759,92.13,33
284,Running task 10.0 in stage 28.0 (TID 1290),partial,Running task <*> in stage <*> (TID <*>,0.9486,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6308,Got assigned task <*>,0.4715,45.5,33
285,Got assigned task 1291,partial,Got assigned task <*>,0.9284,Got assigned task 590,0.7789,Got assigned task 360,0.7635,19.49,33
286,Running task 11.0 in stage 28.0 (TID 1291),partial,Running task <*> in stage <*> (TID <*>,0.9529,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6399,Got assigned task <*>,0.5189,27.21,33
287,Got assigned task 1292,partial,Got assigned task <*>,0.9193,Got assigned task 273,0.7699,Got assigned task 360,0.7619,24.59,33
288,Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9569,Running task <*> in stage <*> (TID <*>,0.6525,Got assigned task 273,0.4585,43.66,33
289,Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9412,Running task <*> in stage <*> (TID <*>,0.6417,Got assigned task 273,0.4618,23.46,33
290,Running task 12.0 in stage 28.0 (TID 1292),partial,Running task <*> in stage <*> (TID <*>,0.9328,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6364,Got assigned task <*>,0.5102,24.59,33
291,Found block rdd_42_10 locally,partial,Found block rdd_<*> locally,0.9825,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.64,"Partition rdd_<*> not found, computing it",0.5943,82.84,33
292,Got assigned task 1293,partial,Got assigned task <*>,0.9238,Got assigned task 273,0.7705,Got assigned task 360,0.7685,30.15,33
293,Running task 13.0 in stage 28.0 (TID 1293),partial,Running task <*> in stage <*> (TID <*>,0.9391,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6398,Got assigned task <*>,0.5071,19.78,33
294,Found block rdd_42_11 locally,partial,Found block rdd_<*> locally,0.9809,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6338,"Partition rdd_<*> not found, computing it",0.5951,23.39,33
295,Got assigned task 1294,partial,Got assigned task <*>,0.9349,Got assigned task 590,0.777,Got assigned task 360,0.776,32.55,33
296,Running task 14.0 in stage 28.0 (TID 1294),partial,Running task <*> in stage <*> (TID <*>,0.9284,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.64,Got assigned task <*>,0.4976,113.3,33
297,Found block rdd_42_12 locally,partial,Found block rdd_<*> locally,0.9816,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.637,"Partition rdd_<*> not found, computing it",0.5939,29.45,33
298,Found block rdd_42_13 locally,partial,Found block rdd_<*> locally,0.9845,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6283,"Partition rdd_<*> not found, computing it",0.59,151.55,33
299,Found block rdd_42_14 locally,partial,Found block rdd_<*> locally,0.984,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6299,"Partition rdd_<*> not found, computing it",0.5918,81.42,33
300,"Times: total = 40, boot = 21, init = 19, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9803,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4016,Running task <*> in stage <*> (TID <*>,0.2703,24.96,33
301,"Times: total = 39, boot = 19, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9805,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4008,Reading broadcast variable <*> took <*> ms,0.2724,19.67,33
302,"Times: total = 41, boot = 17, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.983,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4021,Reading broadcast variable <*> took <*> ms,0.2772,81.57,33
303,Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9768,Running task <*> in stage <*> (TID <*>,0.665,Got assigned task 273,0.4579,42.2,33
304,Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9667,Running task <*> in stage <*> (TID <*>,0.6261,Got assigned task <*>,0.4632,21.31,33
305,Got assigned task 1295,partial,Got assigned task <*>,0.9398,Got assigned task 590,0.7783,Got assigned task 360,0.7714,20.65,33
306,Running task 15.0 in stage 28.0 (TID 1295),partial,Running task <*> in stage <*> (TID <*>,0.9038,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6156,Got assigned task <*>,0.4779,24.13,33
307,Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9763,Running task <*> in stage <*> (TID <*>,0.6494,Got assigned task 273,0.474,93.87,33
308,Got assigned task 1296,partial,Got assigned task <*>,0.9345,Got assigned task 590,0.7856,Got assigned task 273,0.7809,18.61,33
309,Running task 16.0 in stage 28.0 (TID 1296),partial,Running task <*> in stage <*> (TID <*>,0.9301,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6323,Got assigned task <*>,0.4672,31.45,33
310,"Times: total = 41, boot = 12, init = 28, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9818,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3829,Reading broadcast variable <*> took <*> ms,0.2557,22.59,33
311,"Times: total = 42, boot = 17, init = 24, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9749,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3887,Got assigned task 273,0.2646,33.44,33
312,Got assigned task 1297,partial,Got assigned task <*>,0.9263,Got assigned task 273,0.7728,Got assigned task 590,0.7719,23.63,33
313,Running task 17.0 in stage 28.0 (TID 1297),partial,Running task <*> in stage <*> (TID <*>,0.9131,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6324,Got assigned task <*>,0.4964,35.06,33
314,Found block rdd_42_15 locally,partial,Found block rdd_<*> locally,0.9803,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6279,"Partition rdd_<*> not found, computing it",0.5831,23.61,33
315,Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9735,Running task <*> in stage <*> (TID <*>,0.6376,Got assigned task 273,0.4792,40.85,33
316,Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9785,Running task <*> in stage <*> (TID <*>,0.6486,Got assigned task 273,0.4808,25.17,33
317,Found block rdd_42_17 locally,partial,Found block rdd_<*> locally,0.9819,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6324,"Partition rdd_<*> not found, computing it",0.5847,27.77,33
318,Got assigned task 1298,partial,Got assigned task <*>,0.9376,Got assigned task 590,0.7902,Got assigned task 360,0.7886,21.14,33
319,Found block rdd_42_16 locally,partial,Found block rdd_<*> locally,0.9808,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6506,"Partition rdd_<*> not found, computing it",0.5918,33.07,33
320,Running task 18.0 in stage 28.0 (TID 1298),partial,Running task <*> in stage <*> (TID <*>,0.929,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6282,Got assigned task <*>,0.4843,25.17,33
321,Got assigned task 1299,partial,Got assigned task <*>,0.9206,Got assigned task 590,0.7743,Got assigned task 360,0.7544,35.67,33
322,Running task 19.0 in stage 28.0 (TID 1299),partial,Running task <*> in stage <*> (TID <*>,0.9219,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6289,Got assigned task <*>,0.474,89.03,33
323,Found block rdd_42_18 locally,partial,Found block rdd_<*> locally,0.9861,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6304,"Partition rdd_<*> not found, computing it",0.595,83.66,33
324,Found block rdd_42_19 locally,partial,Found block rdd_<*> locally,0.9858,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6321,"Partition rdd_<*> not found, computing it",0.5948,75.08,33
325,"Times: total = 40, boot = 19, init = 21, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.981,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3986,Running task <*> in stage <*> (TID <*>,0.2675,17.88,33
326,"Times: total = 40, boot = 20, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9668,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3691,Reading broadcast variable <*> took <*> ms,0.245,25.37,33
327,"Times: total = 39, boot = 15, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9815,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3927,Reading broadcast variable <*> took <*> ms,0.2735,33.52,33
328,Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9641,Running task <*> in stage <*> (TID <*>,0.6344,Got assigned task 273,0.4667,24.82,33
329,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.967,Running task <*> in stage <*> (TID <*>,0.6441,Got assigned task 273,0.4746,24.99,33
330,Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.966,Running task <*> in stage <*> (TID <*>,0.6212,Got assigned task 273,0.492,73.36,33
331,Got assigned task 1300,partial,Got assigned task <*>,0.8771,Got assigned task 590,0.7512,Got assigned task 360,0.7343,30.26,33
332,Running task 20.0 in stage 28.0 (TID 1300),partial,Running task <*> in stage <*> (TID <*>,0.9056,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.5898,Got assigned task <*>,0.4511,21.96,33
333,"Times: total = 40, boot = 15, init = 25, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9785,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3769,Reading broadcast variable <*> took <*> ms,0.2507,22.14,33
334,Got assigned task 1301,partial,Got assigned task <*>,0.9051,Got assigned task 590,0.7517,Got assigned task 360,0.7434,24.5,33
335,"Times: total = 42, boot = 16, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.985,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3867,Got assigned task 273,0.259,104.43,33
336,Running task 21.0 in stage 28.0 (TID 1301),partial,Running task <*> in stage <*> (TID <*>,0.9394,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6477,Got assigned task <*>,0.4909,22.97,33
337,Got assigned task 1302,partial,Got assigned task <*>,0.9032,Got assigned task 360,0.7458,Got assigned task 590,0.7425,24.82,33
338,Running task 22.0 in stage 28.0 (TID 1302),partial,Running task <*> in stage <*> (TID <*>,0.9216,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6413,Got assigned task 273,0.4544,24.71,33
339,Found block rdd_42_20 locally,partial,Found block rdd_<*> locally,0.9835,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6463,"Partition rdd_<*> not found, computing it",0.5919,39.82,33
340,Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9717,Running task <*> in stage <*> (TID <*>,0.6506,Got assigned task 273,0.4988,25.48,33
341,Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9706,Running task <*> in stage <*> (TID <*>,0.6417,Got assigned task 273,0.4783,21.26,33
342,Got assigned task 1303,partial,Got assigned task <*>,0.9061,Got assigned task 360,0.7484,Got assigned task 590,0.7427,21.73,33
343,Found block rdd_42_21 locally,partial,Found block rdd_<*> locally,0.9883,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6409,"Partition rdd_<*> not found, computing it",0.5983,110.53,33
344,Running task 23.0 in stage 28.0 (TID 1303),partial,Running task <*> in stage <*> (TID <*>,0.9451,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6614,Got assigned task <*>,0.5055,22.77,33
345,Found block rdd_42_22 locally,partial,Found block rdd_<*> locally,0.9817,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6327,"Partition rdd_<*> not found, computing it",0.5822,20.95,33
346,Got assigned task 1304,partial,Got assigned task <*>,0.9096,Got assigned task 360,0.7501,Got assigned task 590,0.7449,21.6,33
347,Running task 24.0 in stage 28.0 (TID 1304),partial,Running task <*> in stage <*> (TID <*>,0.9387,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6387,Got assigned task <*>,0.4916,32.46,33
348,Found block rdd_42_24 locally,partial,Found block rdd_<*> locally,0.9878,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6271,"Partition rdd_<*> not found, computing it",0.5954,71.23,33
349,Found block rdd_42_23 locally,partial,Found block rdd_<*> locally,0.9859,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6266,"Partition rdd_<*> not found, computing it",0.5875,23.74,33
350,"Times: total = 42, boot = 22, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9844,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3936,Got assigned task 273,0.269,22.11,33
351,"Times: total = 38, boot = 18, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9748,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3889,Got assigned task 273,0.256,33.25,33
352,Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9662,Running task <*> in stage <*> (TID <*>,0.6517,Got assigned task 273,0.464,25.09,33
353,Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9792,Running task <*> in stage <*> (TID <*>,0.6198,Got assigned task 273,0.4872,89.32,33
354,"Times: total = 42, boot = 14, init = 28, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.974,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.411,Got assigned task 273,0.2766,35.21,33
355,Got assigned task 1305,partial,Got assigned task <*>,0.9259,Got assigned task 360,0.7587,Got assigned task 590,0.7585,21.68,33
356,Running task 25.0 in stage 28.0 (TID 1305),partial,Running task <*> in stage <*> (TID <*>,0.9282,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6405,Got assigned task <*>,0.4945,20.74,33
357,Got assigned task 1306,partial,Got assigned task <*>,0.9314,Got assigned task 590,0.7708,Got assigned task 360,0.7691,24.09,33
358,Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9688,Running task <*> in stage <*> (TID <*>,0.6123,Got assigned task 273,0.4784,100.7,33
359,Running task 26.0 in stage 28.0 (TID 1306),partial,Running task <*> in stage <*> (TID <*>,0.9327,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.651,Got assigned task <*>,0.5013,22.4,33
360,"Times: total = 39, boot = 15, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9825,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3777,Reading broadcast variable <*> took <*> ms,0.2551,21.25,33
361,Found block rdd_42_25 locally,partial,Found block rdd_<*> locally,0.986,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6337,"Partition rdd_<*> not found, computing it",0.584,30.69,33
362,Got assigned task 1307,partial,Got assigned task <*>,0.9127,Got assigned task 360,0.7518,Got assigned task 590,0.7497,24.77,33
363,Running task 27.0 in stage 28.0 (TID 1307),partial,Running task <*> in stage <*> (TID <*>,0.9315,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6518,Got assigned task <*>,0.4866,97.03,33
364,Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9779,Running task <*> in stage <*> (TID <*>,0.6284,Got assigned task 273,0.4907,45.5,33
365,"Times: total = 43, boot = 15, init = 27, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9855,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3828,Reading broadcast variable <*> took <*> ms,0.2657,35.93,33
366,Found block rdd_42_26 locally,partial,Found block rdd_<*> locally,0.9866,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6263,"Partition rdd_<*> not found, computing it",0.5821,21.91,33
367,Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9797,Running task <*> in stage <*> (TID <*>,0.6234,Got assigned task 273,0.4873,23.97,33
368,Got assigned task 1308,partial,Got assigned task <*>,0.9282,Got assigned task 360,0.7746,Got assigned task 590,0.7677,32.61,33
369,Running task 28.0 in stage 28.0 (TID 1308),partial,Running task <*> in stage <*> (TID <*>,0.9237,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6459,Got assigned task <*>,0.4754,26.6,33
370,Found block rdd_42_27 locally,partial,Found block rdd_<*> locally,0.9869,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6282,"Partition rdd_<*> not found, computing it",0.5962,32.91,33
371,Got assigned task 1309,partial,Got assigned task <*>,0.9254,Got assigned task 590,0.7643,Got assigned task 360,0.7518,81.63,33
372,Running task 29.0 in stage 28.0 (TID 1309),partial,Running task <*> in stage <*> (TID <*>,0.9137,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6336,Got assigned task <*>,0.4737,32.53,33
373,Found block rdd_42_28 locally,partial,Found block rdd_<*> locally,0.9824,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6275,"Partition rdd_<*> not found, computing it",0.586,26.78,33
374,Found block rdd_42_29 locally,partial,Found block rdd_<*> locally,0.9771,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6271,"Partition rdd_<*> not found, computing it",0.5846,35.37,33
375,"Times: total = 41, boot = 17, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9782,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3823,Got assigned task 273,0.2593,22.58,33
376,"Times: total = 41, boot = 17, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9835,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4021,Reading broadcast variable <*> took <*> ms,0.2772,28.85,33
377,Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9736,Running task <*> in stage <*> (TID <*>,0.6072,Got assigned task 273,0.4787,21.32,33
378,Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9795,Running task <*> in stage <*> (TID <*>,0.6169,Got assigned task 273,0.4864,24.66,33
379,"Times: total = 40, boot = 27, init = 13, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9836,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4004,Running task <*> in stage <*> (TID <*>,0.2746,82.48,33
380,Got assigned task 1310,partial,Got assigned task <*>,0.9271,Got assigned task 590,0.7695,Got assigned task 360,0.7644,27.13,33
381,Running task 30.0 in stage 28.0 (TID 1310),partial,Running task <*> in stage <*> (TID <*>,0.9432,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6408,Got assigned task <*>,0.4553,23.52,33
382,Got assigned task 1311,partial,Got assigned task <*>,0.9184,Got assigned task 273,0.7646,Got assigned task 360,0.7552,24.9,33
383,Running task 31.0 in stage 28.0 (TID 1311),partial,Running task <*> in stage <*> (TID <*>,0.9353,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6534,Got assigned task <*>,0.5043,28.71,33
384,"Times: total = 40, boot = 26, init = 14, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9794,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4109,Running task <*> in stage <*> (TID <*>,0.2829,33.74,33
385,Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9744,Running task <*> in stage <*> (TID <*>,0.6037,Got assigned task 273,0.4827,28.56,33
386,Found block rdd_42_30 locally,partial,Found block rdd_<*> locally,0.9844,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6361,"Partition rdd_<*> not found, computing it",0.5819,23.44,33
387,Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9698,Running task <*> in stage <*> (TID <*>,0.5978,Got assigned task 273,0.4819,76.2,33
388,Got assigned task 1312,partial,Got assigned task <*>,0.9114,Got assigned task 273,0.784,Got assigned task 360,0.75,35.06,33
389,"Times: total = 42, boot = 16, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9853,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3869,Got assigned task 273,0.259,22.21,33
390,Running task 32.0 in stage 28.0 (TID 1312),partial,Running task <*> in stage <*> (TID <*>,0.936,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6474,Got assigned task 273,0.4824,26.87,33
391,Found block rdd_42_31 locally,partial,Found block rdd_<*> locally,0.9848,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6324,"Partition rdd_<*> not found, computing it",0.5907,25.85,33
392,Got assigned task 1313,partial,Got assigned task <*>,0.9141,Got assigned task 273,0.7824,Got assigned task 360,0.7545,35.53,33
